station_name,lat,lon,country,priority
OTBD,25.25,51.57,QA,6
OYAS,16.02,43.17,YE,7
OYAA,12.83,45.02,YE,6
OYBI,13.97,45.57,YE,7
OYAG,16.18,52.17,YE,6
OYGD,16.18,52.17,YE,7
OYZM,16.18,44.77,YE,7
OYAT,14.55,46.83,YE,7
OYDM,14.55,44.4,YE,7
OYHJ,15.7,43.6,YE,6
OYHD,14.75,42.97,YE,6
OYIB,13.97,44.32,YE,8
OYAN,15.37,42.57,YE,7
OYMB,15.47,45.32,YE,7
OYMC,13.25,44.12,YE,7
OYMK,13.32,43.23,YE,7
OYAR,14.65,49.37,YE,7
OYRN,14.67,49.38,YE,6
OYSH,16.97,43.72,YE,7
    ,15.37,44.2,YE,6
OYSN,15.48,44.22,YE,6
OYSY,15.97,48.78,YE,7
OYSQ,12.62,53.9,YE,7
OYTZ,13.68,44.13,YE,6
UATE,43.87,51.1,KZ,6
UATT,50.25,57.2,KZ,6
UAAA,43.35,77.03,KZ,6
UATA,46.78,61.65,KZ,7
UACC,51.02,71.47,KZ,6
UATG,47.12,51.83,KZ,8
UAAH,46.9,75.0,KZ,7
UAFM,43.07,74.48,KZ,6
UATR,47.85,59.62,KZ,7
UAII,42.37,69.48,KZ,7
UAFF,42.85,74.52,KZ,7
UAKK,49.68,73.35,KZ,8
UACK,53.32,69.58,KZ,8
UAUU,53.2,63.55,KZ,8
UAOO,44.7,65.6,KZ,7
UAFO,40.6,72.8,KZ,8
UASP,52.2,77.07,KZ,6
UACP,54.78,69.18,KZ,9
UASS,50.35,80.23,KZ,7
UAAT,45.12,78.45,KZ,8
UADD,42.85,71.3,KZ,8
UAIT,43.32,68.55,KZ,7
UARR,51.15,51.53,KZ,6
UASK,50.03,82.5,KZ,8
UAAN,43.6,76.32,KZ,7
UAKD,47.7,67.73,KZ,8
UBBB,40.47,50.07,AZ,6
UBBF,39.6,47.2,AZ,7
UBBG,40.73,46.32,AZ,8
UBBL,38.75,48.82,AZ,8
AZUH,39.18,45.45,AZ,7
UBBN,39.18,45.45,AZ,8
UBBQ,40.82,47.72,AZ,7
UBEE,40.63,47.13,AZ,7
UBBY,41.57,46.67,AZ,8
UCFM,43.07,74.48,KG,7
UCFO,40.6,72.8,KG,7
UCFL,42.58,76.7,KG,7
UGAM,42.53,43.13,GE,7
UGSB,41.62,41.6,GE,6
UGKO,42.18,42.48,GE,6
UGMS,43.05,42.75,GE,7
UGMM,41.92,44.57,GE,7
UGSP,42.15,41.67,GE,7
UGTB,41.67,44.95,GE,6
UDSG,40.75,43.87,AM,9
UGEL,40.75,43.85,AM,8
UGEE,40.12,44.47,AM,6
UDYZ,40.15,44.4,AM,7
UNAA,53.75,91.4,RU,6
UNKA,53.75,91.4,RU,7
UOOO,69.32,87.33,RU,6
ULDD,69.75,61.57,RU,6
UHMA,64.73,177.73,RU,6
URKA,45.0,37.35,RU,8
ULAA,64.6,40.72,RU,6
URWA,46.28,47.98,RU,6
UNBB,53.37,83.53,RU,6
UWUU,54.57,55.87,RU,6
UWKE,55.57,52.08,RU,6
UUOB,50.65,36.58,RU,8
URMO,43.2,44.6,RU,6
UHBB,50.43,127.42,RU,7
UIKB,57.85,114.2,RU,7
ULWC,59.28,38.02,RU,7
UIBB,56.37,101.7,RU,6
UUBP,53.22,34.18,RU,6
UHMG,61.83,160.55,RU,8
UWKS,56.08,47.35,RU,8
USCC,55.3,61.5,RU,6
UESO,70.63,147.88,RU,6
UIAA,52.02,113.32,RU,6
UELL,56.92,124.92,RU,6
    ,56.83,60.63,RU,6
USSS,56.75,60.78,RU,6
UHBP,53.07,132.92,RU,7
URWI,46.37,44.33,RU,6
URMG,43.38,45.7,RU,6
UIUH,52.17,109.77,RU,7
UOII,67.43,86.62,RU,6
UIII,52.27,104.37,RU,6
UUBI,56.93,40.95,RU,8
USSI,60.67,60.42,RU,7
UNII,58.45,92.15,RU,7
UHSS,46.88,142.72,RU,6
UMKK,54.88,20.57,RU,6
UUEM,56.82,35.75,RU,6
UWKD,55.62,49.28,RU,6
UNEE,55.27,86.1,RU,6
UHHH,48.52,135.18,RU,6
USHH,61.03,69.08,RU,7
UOHH,71.98,102.47,RU,6
UIKK,57.77,108.07,RU,7
UNCL,58.28,82.87,RU,7
ULKK,61.23,46.7,RU,6
URKK,45.03,39.15,RU,6
UNKK,56.0,92.87,RU,7
UNKL,56.17,92.48,RU,6
UWWS,53.22,50.32,RU,6
UUOK,51.75,36.28,RU,8
UWWW,53.5,50.17,RU,6
UHML,65.58,-171.0,RU,8
UUOL,52.7,39.53,RU,8
UHMM,59.92,150.72,RU,6
USCM,53.4,58.75,RU,8
UHMO,64.65,170.45,RU,9
URKM,44.68,40.03,RU,6
URMM,44.22,43.07,RU,6
UERR,62.53,114.05,RU,6
UUDD,55.4,37.9,RU,8
UUBW,55.55,38.15,RU,8
UUEE,55.97,37.42,RU,6
UUWW,55.6,37.27,RU,6
ULMM,68.78,32.75,RU,6
USMM,65.48,72.7,RU,8
URMN,43.52,43.63,RU,6
UHNN,53.15,140.65,RU,8
USNN,60.95,76.48,RU,8
UWGG,56.23,43.78,RU,6
UINN,54.87,99.02,RU,7
UNCE,53.72,87.17,RU,7
UNWW,53.82,86.88,RU,6
UNNN,55.08,82.98,RU,7
USMU,66.07,76.52,RU,7
UHSH,53.52,142.88,RU,8
UWOO,51.8,55.47,RU,6
UWOR,51.07,58.6,RU,9
UUMO,55.52,37.5,RU,8
UWPP,53.12,45.02,RU,6
USPP,57.92,56.02,RU,6
UHPP,53.17,158.45,RU,6
ULPB,61.88,34.15,RU,8
UHMP,69.78,170.6,RU,8
URRP,47.5,39.92,RU,8
UNTT,56.38,85.22,RU,7
UNKT,61.6,90.0,RU,7
UERP,66.4,112.03,RU,6
UHMD,64.38,-173.23,RU,7
ULOO,57.78,28.4,RU,6
USNR,62.15,77.33,RU,6
USTR,57.18,65.32,RU,6
URRR,47.25,39.82,RU,6
USRK,62.18,74.53,RU,6
USDA,71.23,72.05,RU,7
USDD,66.58,66.62,RU,6
UWPS,54.12,45.2,RU,7
UWSG,51.72,46.17,RU,8
UWSS,51.57,46.03,RU,6
URFF,45.03,33.98,RU,6
URSS,43.45,39.92,RU,6
URMT,45.12,42.12,RU,6
ULLI,59.8,30.27,RU,6
USRR,61.33,73.42,RU,6
UUYY,61.65,50.83,RU,6
UEST,71.7,128.9,RU,6
UNNT,55.02,82.65,RU,8
ULWT,59.87,42.75,RU,7
UHHO,49.45,136.57,RU,7
UNOO,54.97,73.32,RU,8
UHMR,63.03,179.32,RU,7
UUBC,54.55,36.37,RU,8
UUYH,63.57,53.8,RU,6
UIUU,51.8,107.45,RU,6
UWLL,54.27,48.23,RU,9
UWLW,54.4,48.8,RU,6
UUYS,66.0,57.37,RU,6
UUYT,61.67,53.67,RU,7
UIIO,52.82,104.77,RU,7
URML,42.82,47.65,RU,6
UNKI,60.32,102.27,RU,7
ULOL,56.37,30.6,RU,7
UIKW,59.45,112.57,RU,7
UHWW,43.4,132.15,RU,6
URWW,48.78,44.33,RU,6
ULWW,59.28,39.93,RU,6
UUYW,67.48,64.0,RU,8
UUOO,51.82,39.23,RU,7
UEEE,62.08,129.77,RU,6
UUDL,57.57,40.17,RU,8
UKBB,50.33,30.9,UA,6
UKKE,49.42,32.0,UA,6
UKLN,48.27,25.98,UA,6
UKDD,48.37,35.1,UA,8
UKCC,48.08,37.75,UA,8
UKKM,50.6,30.2,UA,6
UKHH,49.92,36.28,UA,6
UKLI,48.88,24.68,UA,8
UKOH,46.67,32.5,UA,6
UKKK,50.4,30.45,UA,6
UKDR,48.05,33.22,UA,6
UKCW,48.42,39.38,UA,6
UKLL,49.82,23.95,UA,6
UKCM,47.08,37.45,UA,8
UKDE,47.87,35.32,UA,6
UKON,47.05,31.92,UA,6
UKOO,46.42,30.68,UA,6
UKLR,50.6,26.13,UA,8
UKFF,45.03,33.98,UA,6
UKLU,48.63,22.27,UA,6
UKWW,49.25,28.6,UA,6
EVGA,56.78,24.85,LV,7
EVLA,56.52,21.1,LV,8
EVRA,56.92,23.97,LV,6
UMRR,56.97,24.07,LV,7
EVVA,57.35,21.55,LV,8
UMRW,57.37,21.55,LV,7
UMBB,52.12,23.9,BY,7
UMGG,52.53,31.02,BY,6
UMMG,53.6,24.05,BY,6
UMMM,53.87,27.53,BY,6
UMMS,53.88,28.03,BY,6
UMOO,53.95,30.1,BY,6
UMLI,53.77,27.58,BY,8
UMII,55.13,30.35,BY,6
UTAA,37.98,58.37,TL,6
UTAT,41.77,59.83,TL,6
UTED,40.12,67.82,TL,7
UTAM,37.62,61.9,TL,6
UTSH,39.03,66.78,TL,8
UTSM,41.72,64.62,TL,7
UTAV,39.08,63.62,TL,8
UTAK,40.05,53.0,TL,8
UTDD,38.53,68.82,TJ,6
UTDL,40.22,69.7,TJ,8
UTDK,37.98,69.8,TJ,8
UTDT,37.87,68.87,TJ,8
UTFA,40.73,72.3,UZ,8
UTFN,40.98,71.57,UZ,8
UTFF,40.37,71.73,UZ,6
UTKN,40.98,71.58,UZ,6
UTNN,42.48,59.63,UZ,6
UTNU,41.58,60.63,UZ,8
UTSA,40.12,65.17,UZ,8
UTSB,39.77,64.48,UZ,6
UTSK,38.8,65.77,UZ,8
UTSS,39.7,66.98,UZ,6
UTST,37.28,67.32,UZ,6
UTTP,41.32,69.38,UZ,8
UTTT,41.27,69.27,UZ,6
ZBOW,40.67,109.98,CN,9
ZGBH,21.48,109.1,CN,7
ZBAD,39.5,116.42,CN,7
ZBAA,40.07,116.6,CN,8
ZPLC,23.7,100.02,CN,9
ZYCC,43.98,125.68,CN,7
ZGCS,28.18,113.07,CN,7
ZSCG,31.7,119.97,CN,9
ZYCY,41.6,120.4,CN,9
ZUUU,30.58,103.95,CN,6
ZUTF,30.3,104.43,CN,7
ZUCK,29.72,106.63,CN,6
ZYTL,38.97,121.55,CN,6
ZGDY,29.13,110.48,CN,9
ZSFZ,25.93,119.67,CN,7
ZSGZ,25.85,114.95,CN,7
ZGGG,23.4,113.3,CN,6
ZGKL,25.22,110.03,CN,7
ZUGY,26.53,106.8,CN,7
ZGHK,20.02,110.33,CN,7
ZJHK,19.93,110.43,CN,6
ZWHM,42.82,93.52,CN,7
ZSHC,30.22,120.43,CN,6
ZYHB,45.62,126.25,CN,6
ZLIC,38.32,106.4,CN,7
ZSOF,31.98,116.97,CN,6
ZWTN,37.12,79.92,CN,7
ZGHA,28.18,113.22,CN,7
ZSLC,28.42,122.37,CN,9
ZBHH,40.85,111.82,CN,7
ZYJL,43.87,126.65,CN,9
ZSTN,36.67,116.97,CN,7
ZSJN,36.85,117.22,CN,9
ZLJQ,39.77,98.47,CN,7
ZWSH,39.55,76.02,CN,7
ZKKC,40.68,129.2,KP,7
ZPPP,25.0,102.65,CN,6
ZLLL,36.52,103.62,CN,6
ZULS,29.3,90.92,CN,7
ZYMD,44.52,129.57,CN,9
ZSCN,28.6,115.92,CN,7
ZSNJ,31.75,118.87,CN,6
ZGNN,22.62,108.17,CN,6
ZSNT,32.02,120.85,CN,9
ZSNB,29.83,121.47,CN,9
ZBDS,39.48,109.87,CN,6
ZKPY,39.03,125.78,KP,7
ZSQD,36.27,120.38,CN,6
ZYQQ,47.37,123.92,CN,7
ZJSY,18.3,109.42,CN,8
ZSSS,31.2,121.33,CN,6
ZSPD,31.15,121.8,CN,6
ZGOW,23.55,116.5,CN,6
ZYYY,41.78,123.5,CN,7
ZYTX,41.63,123.48,CN,6
ZGSZ,22.63,113.8,CN,6
ZBYN,37.73,112.63,CN,6
ZBTJ,39.12,117.35,CN,6
ZSTX,29.72,118.27,CN,9
ZMUB,47.83,106.75,MN,6
ZMCK,47.65,106.82,MN,6
ZWWW,43.9,87.47,CN,6
ZSWZ,27.9,120.85,CN,9
ZHHH,30.78,114.22,CN,6
ZSWY,27.75,118.03,CN,9
ZSAM,24.53,118.13,CN,6
ZLXY,34.43,108.75,CN,8
ZLSN,34.28,108.92,CN,7
ZLXN,36.62,101.77,CN,7
ZSXZ,34.27,117.18,CN,9
ZLYA,36.6,109.5,CN,7
ZYYJ,42.88,129.45,CN,9
ZSYT,37.4,121.37,CN,7
ZWYN,43.95,81.32,CN,7
ZGZJ,21.22,110.4,CN,7
ZBSJ,38.28,114.7,CN,6
ZHCC,34.52,113.83,CN,7
RCMT,26.22,119.98,TW,6
RCFS,22.42,120.53,TW,7
RCKU,23.47,120.37,TW,7
RCQS,22.8,121.17,TW,7
RCBS,24.42,118.37,TW,6
RCMJ,22.47,120.42,TW,7
RCLM,20.67,116.72,TW,7
RCNO,23.27,119.67,TW,7
RCFN,22.77,121.1,TW,6
RCGI,22.67,121.45,TW,6
RCKW,21.92,120.82,TW,7
RCPO,24.82,120.92,TW,7
RCYU,24.02,121.62,TW,7
RCMS,24.75,121.77,TW,7
RCAY,22.77,120.27,TW,7
RCKH,22.57,120.33,TW,6
RCLY,22.02,121.53,TW,6
RCQC,23.57,119.62,TW,7
RCFG,26.17,119.92,TW,7
RCUK,24.92,121.28,TW,7
RCSQ,22.68,120.47,TW,7
RCDC,22.67,120.47,TW,7
RCSS,25.07,121.55,TW,6
RCLG,24.17,120.65,TW,7
RCNN,22.93,120.2,TW,7
RCTP,25.07,121.22,TW,6
RCGM,25.07,121.22,TW,7
RCMQ,24.27,120.62,TW,7
RORA,26.6,127.22,JP,7
RJOE,34.52,136.67,JP,7
RJSK,39.62,140.22,JP,7
RJKA,28.42,129.72,JP,7
RJSA,40.72,140.68,JP,6
RJEC,43.67,142.43,JP,7
RJCA,43.78,142.37,JP,7
RJFA,33.87,130.65,JP,7
RJTA,35.45,139.43,JP,7
RJAO,27.07,142.17,JP,7
RJCC,42.77,141.68,JP,6
RJCJ,42.8,141.67,JP,7
RJTF,35.67,139.52,JP,7
RJAT,35.32,138.87,JP,7
RJFE,32.67,128.82,JP,7
RJNF,36.13,136.22,JP,7
RJFF,33.58,130.45,JP,6
RJSF,37.22,140.42,JP,6
ROTM,26.27,127.75,JP,7
RJNG,35.38,136.87,JP,7
RJTH,33.12,139.78,JP,7
RJSH,40.55,141.47,JP,7
RJCH,41.77,140.82,JP,6
RJNH,34.75,137.68,JP,7
ROHF,26.3,127.77,JP,7
RJSI,39.42,141.13,JP,7
RORH,24.07,123.78,JP,7
RJBH,34.37,132.42,JP,7
RJOF,34.03,131.55,JP,7
RJAH,36.17,140.42,JP,7
RJAI,35.72,139.92,JP,7
RODE,26.72,127.77,JP,7
RJDB,33.75,129.78,JP,7
RJTJ,35.82,139.42,JP,7
ROIG,24.33,124.18,JP,7
RJOI,34.13,132.23,JP,6
RJOW,34.67,131.8,JP,7
RJAW,24.78,141.32,JP,7
RJOC,35.42,132.88,JP,7
RODN,26.35,127.77,JP,6
RJFK,31.8,130.72,JP,6
RJDK,33.02,129.18,JP,7
RJFY,31.37,130.83,JP,7
RJBB,34.43,135.25,JP,6
RJTR,35.52,139.4,JP,7
RJAK,36.03,140.18,JP,7
RJSU,38.23,140.92,JP,7
RJKI,28.32,129.92,JP,7
RJTK,35.38,139.92,JP,7
RORK,25.93,131.32,JP,7
RJFR,33.83,131.03,JP,7
RJBE,34.63,135.23,JP,7
RJOK,33.53,133.67,JP,6
RJNK,36.38,136.42,JP,6
RJOP,34.0,134.62,JP,7
RJFT,32.83,130.85,JP,6
ROKJ,26.32,126.78,JP,7
RJCK,43.03,144.18,JP,7
RJCS,42.97,144.4,JP,7
RJAF,36.17,137.92,JP,7
RJST,38.38,141.22,JP,7
RJOM,33.82,132.68,JP,6
RJCM,43.88,144.17,JP,7
RJDM,33.32,130.42,JP,7
RJOH,35.48,133.25,JP,7
ROMD,25.83,131.25,JP,7
RJAM,24.3,153.97,JP,7
RJSM,40.7,141.37,JP,7
RJTQ,34.07,139.57,JP,7
ROMY,24.78,125.27,JP,7
RJFM,31.87,131.43,JP,6
RJEB,44.3,143.4,JP,7
RJCY,42.32,140.97,JP,7
RJFU,32.92,129.92,JP,6
RJGG,34.87,136.8,JP,6
RJNA,35.25,136.92,JP,6
RJNN,35.25,136.92,JP,6
ROAH,26.18,127.65,JP,6
RJCN,43.57,144.97,JP,7
RJBD,33.67,135.37,JP,7
RJAA,35.77,140.38,JP,6
RJOA,34.43,132.92,JP,6
RJSN,37.95,139.12,JP,6
RJNW,37.3,136.97,JP,7
RJFN,32.07,131.43,JP,7
RJCB,42.72,143.22,JP,7
RJSR,40.18,140.37,JP,7
RJFO,33.47,131.73,JP,6
RJDO,33.22,129.05,JP,7
RJOB,34.75,133.85,JP,6
RJNO,36.17,133.32,JP,7
RJKB,27.42,128.68,JP,7
RJEO,42.07,139.43,JP,7
RJSO,41.22,141.12,JP,7
RJOO,34.78,135.43,JP,6
RJTO,34.77,139.37,JP,7
RJOZ,34.03,131.05,JP,7
RJCR,45.45,141.02,JP,7
RJER,45.25,141.17,JP,7
RJSD,38.05,138.42,JP,7
RJFS,33.15,130.3,JP,7
RJCO,43.12,141.37,JP,7
RJFW,33.17,129.72,JP,7
RJSS,38.13,140.92,JP,6
RJTL,35.78,140.02,JP,7
RORS,24.82,125.15,JP,7
RJNS,34.8,138.18,JP,7
RJNY,34.82,138.3,JP,7
RJSY,38.82,139.78,JP,7
RJTC,35.7,139.4,JP,7
RJBT,35.5,134.8,JP,7
RJOT,34.22,134.02,JP,6
RJFG,30.62,130.98,JP,7
RORT,24.63,124.7,JP,7
RJTE,34.98,139.82,JP,7
RJCT,42.88,143.17,JP,7
RJKN,27.82,128.87,JP,7
RJOS,34.12,134.62,JP,7
RJTI,35.63,139.83,JP,7
RJTT,35.55,139.77,JP,6
RJTD,35.68,139.77,JP,7
RJOR,35.52,134.17,JP,7
RJNT,36.63,137.18,JP,6
RJFZ,33.67,131.05,JP,7
RJDT,34.28,129.32,JP,7
RJTU,36.52,139.87,JP,7
RJCW,45.4,141.8,JP,7
RJFC,30.37,130.67,JP,7
RJSC,38.42,140.37,JP,7
RJDC,33.92,131.27,JP,7
RJOY,34.6,135.6,JP,7
RJTX,35.3,139.68,JP,6
RJTY,35.75,139.33,JP,6
ROYN,24.47,122.97,JP,7
RORY,27.05,128.4,JP,7
RKTA,36.53,128.72,KR,7
RKPK,35.17,128.93,KR,6
RKST,37.92,127.05,KR,7
RKNC,37.87,127.72,KR,6
RKSX,37.72,127.08,KR,6
RKTG,35.85,128.6,KR,7
RKSI,37.47,126.45,KR,8
RKSH,37.52,126.97,KR,7
RKSB,37.5,129.13,KR,7
RKJJ,35.12,126.82,KR,6
RKTP,36.7,126.48,KR,7
RKTZ,36.38,126.33,KR,7
RKNH,37.42,127.95,KR,7
RKPC,33.5,126.48,KR,6
RKJU,35.87,127.12,KR,7
RKPE,35.13,128.68,KR,7
RKTU,36.7,127.5,KR,6
RKTV,37.07,127.87,KR,7
RKTI,37.02,127.88,KR,7
RKNN,37.75,128.93,KR,6
RKNO,38.47,128.47,KR,7
RKSN,37.02,126.75,KR,7
RKNR,37.1,128.9,KR,7
RKJK,35.9,126.62,KR,6
RKSD,37.35,127.27,KR,7
RKTM,36.93,126.45,KR,7
RKJM,34.77,126.37,KR,7
RKPM,33.28,126.15,KR,7
RKJB,34.98,126.38,KR,8
RKXX,38.07,127.33,KR,7
RKSO,37.08,127.02,KR,6
RKTB,37.05,126.0,KR,7
RKSE,37.95,124.72,KR,7
RKSP,37.97,124.67,KR,7
RKTH,35.98,129.42,KR,7
RKSG,36.97,127.02,KR,6
RKSV,37.77,126.37,KR,7
RKPS,35.08,128.07,KR,6
RKTS,36.42,128.17,KR,7
RKSL,37.57,126.97,KR,7
RKSM,37.43,127.12,KR,6
RKSS,37.55,126.78,KR,6
RKSF,37.5,126.92,KR,7
RKND,38.12,128.58,KR,7
RKTE,36.57,127.5,KR,6
RKSW,37.25,127.0,KR,6
RKSC,37.35,126.92,KR,7
RKTT,35.87,128.62,KR,7
RKTN,35.88,128.65,KR,6
RKTD,36.53,126.33,KR,7
RKTF,36.37,127.37,KR,7
RKSJ,38.2,127.53,KR,7
RKTL,36.98,129.4,KR,8
RKPU,35.55,129.32,KR,7
RKNF,37.75,128.67,KR,7
RKNW,37.33,127.95,KR,7
RKTW,36.2,126.53,KR,7
RKNY,38.07,128.67,KR,8
RKTY,36.62,128.33,KR,6
RKSU,37.42,127.62,KR,7
RKSQ,37.67,125.7,KR,7
RKSY,37.52,126.97,KR,7
RKJY,34.82,127.62,KR,7
RPXT,14.23,121.93,PH,7
RPLC,15.18,120.55,PH,7
RPUA,18.37,121.62,PH,7
RPVB,10.65,122.92,PH,7
RPUB,16.38,120.62,PH,7
RPUR,15.77,121.57,PH,7
RPUO,20.43,121.97,PH,7
RPWZ,8.22,126.32,PH,7
RPWE,8.95,125.48,PH,7
RPML,8.4,124.62,PH,8
RPWL,8.47,124.62,PH,7
RPUK,13.42,121.17,PH,7
RPVC,12.07,124.53,PH,7
RPVF,12.47,124.62,PH,7
RPWC,7.17,124.22,PH,7
RPXC,15.32,120.37,PH,7
RPUD,14.12,122.97,PH,7
RPMD,7.12,125.65,PH,6
RPWG,8.58,123.33,PH,7
RPVD,9.33,123.3,PH,6
RPWB,6.12,125.17,PH,7
RPMR,6.05,125.1,PH,6
RPVG,11.02,125.72,PH,7
RPUI,15.32,119.97,PH,7
RPWX,8.15,124.22,PH,7
RPVI,10.68,122.57,PH,6
RPWJ,6.03,121.0,PH,7
RPVK,11.67,122.37,PH,7
RPLI,18.17,120.52,PH,6
RPMP,13.15,123.73,PH,7
RPVM,10.32,123.98,PH,6
RPWM,7.62,124.07,PH,7
RPWY,8.15,125.07,PH,7
RPUM,13.22,120.58,PH,7
RPUW,13.37,121.82,PH,7
RPVJ,12.37,123.63,PH,6
RPUN,13.57,123.27,PH,7
RPLL,14.52,121.0,PH,6
RPLB,14.8,120.27,PH,6
RPWI,8.17,123.83,PH,7
RPWP,7.82,123.47,PH,7
RPVP,9.75,118.75,PH,6
RPVR,11.57,122.75,PH,7
RPMS,14.5,120.92,PH,7
RPUH,12.33,121.02,PH,7
RPWS,9.8,125.5,PH,7
RPVA,11.22,125.02,PH,7
RPVT,9.58,123.83,PH,7
RPWW,9.07,126.17,PH,7
RPUT,17.62,121.72,PH,7
RPUQ,17.9,120.47,PH,7
RPUV,13.57,124.22,PH,7
RPMZ,6.92,122.07,PH,6
VEAT,23.88,91.25,IN,7
VOAT,10.82,72.18,IN,8
VIAG,27.15,77.97,IN,7
VAAH,23.07,72.63,IN,6
VAAK,20.68,77.07,IN,7
VOAR,13.07,79.68,IN,7
VIAH,27.87,78.07,IN,7
VIAL,25.43,81.72,IN,7
VEAB,25.43,81.73,IN,7
VEAN,28.18,94.8,IN,7
VIAR,31.7,74.8,IN,7
VAAU,19.85,75.4,IN,7
VEBD,26.68,88.33,IN,7
VOBG,12.95,77.65,IN,8
VIBY,28.37,79.4,IN,7
VABM,15.85,74.62,IN,7
VOBM,15.85,74.62,IN,8
VOBI,15.15,76.83,IN,7
VOBL,13.2,77.7,IN,8
VIBT,30.17,74.57,IN,7
VABV,21.75,72.2,IN,7
VABP,23.28,77.33,IN,7
VEBS,20.25,85.82,IN,7
VABJ,23.28,69.67,IN,7
VABI,31.25,76.67,IN,7
VEBU,21.98,82.12,IN,7
VAJJ,19.08,72.83,IN,7
VABB,19.1,72.87,IN,6
VECC,22.65,88.43,IN,6
VOCL,11.13,75.95,IN,8
VECX,9.15,92.82,IN,7
VICG,30.67,76.78,IN,7
VOCC,9.93,76.27,IN,7
VOCI,10.15,76.4,IN,7
VOCB,11.02,77.03,IN,7
VECO,26.33,89.47,IN,8
VOCP,14.5,78.77,IN,7
VEDZ,27.98,94.22,IN,7
VIDN,30.2,78.18,IN,8
VIDD,28.58,77.22,IN,7
VEMN,27.47,95.02,IN,7
VEMR,25.88,93.77,IN,8
VADU,21.72,70.92,IN,7
VERB,26.25,81.38,IN,7
VEGT,26.1,91.58,IN,7
VEGY,24.75,84.95,IN,7
VOGO,15.38,73.83,IN,8
VEGK,26.75,83.45,IN,7
VOGB,17.35,76.85,IN,7
VIGR,26.28,78.22,IN,7
VIHR,29.17,75.72,IN,7
VOHB,15.37,75.08,IN,8
VOHY,17.45,78.47,IN,6
VEIM,24.77,93.9,IN,7
VIDP,28.57,77.12,IN,6
VAID,22.72,75.8,IN,7
VAJB,23.18,80.05,IN,7
VEJR,19.07,82.03,IN,7
VIJP,26.82,75.8,IN,7
VAJL,20.97,75.63,IN,7
VIJU,32.68,74.83,IN,7
VAJM,22.43,70.07,IN,7
VEJS,22.82,86.17,IN,7
VIJN,25.43,78.57,IN,7
VEJH,21.92,84.03,IN,7
VIJO,26.25,73.05,IN,7
VEJT,26.73,94.17,IN,7
VAKE,23.13,70.12,IN,7
VIGG,32.17,76.25,IN,8
VICX,26.38,80.4,IN,7
VIKA,26.42,80.37,IN,7
VEDG,23.62,87.25,IN,7
VEKO,24.82,79.92,IN,7
VAKD,21.82,76.37,IN,7
VIKG,26.58,74.82,IN,7
VAKP,16.65,74.28,IN,7
VIKO,25.15,75.83,IN,7
VIBR,31.82,77.15,IN,8
VOLT,18.4,76.47,IN,7
VILH,34.13,77.55,IN,8
VELP,23.83,92.62,IN,7
VILK,26.75,80.88,IN,7
VILD,30.85,75.95,IN,8
VOMM,13.0,80.17,IN,6
VOMD,9.83,78.08,IN,7
VEMH,25.02,88.12,IN,7
VOML,12.97,74.88,IN,7
VOMY,12.23,76.65,IN,7
VANP,21.08,79.05,IN,6
VOND,19.18,77.32,IN,8
VAOZ,20.12,73.92,IN,7
VELR,27.3,94.1,IN,7
VEPY,27.22,88.58,IN,8
VIPT,29.03,79.47,IN,8
VEPT,25.6,85.08,IN,7
VOPC,11.97,79.82,IN,8
VAPR,21.63,69.67,IN,7
VEPB,11.67,92.72,IN,7
VOPB,11.63,92.73,IN,8
VAPO,18.57,73.92,IN,7
VARP,21.22,81.65,IN,7
VERP,21.18,81.73,IN,8
VORY,17.1,81.82,IN,8
VOHS,17.23,78.43,IN,8
VARK,22.3,70.77,IN,7
VERC,23.32,85.32,IN,7
VERL,26.97,84.83,IN,7
VERK,22.22,84.87,IN,7
VOSM,11.78,78.07,IN,8
VIST,24.57,80.82,IN,7
VEBI,25.7,91.98,IN,7
VISM,31.08,77.07,IN,8
VASD,19.68,74.38,IN,8
VASL,17.67,75.9,IN,7
VOSR,16.0,73.53,IN,7
VISR,33.98,74.77,IN,7
VASU,21.12,72.73,IN,7
VETZ,26.72,92.78,IN,7
VOTV,8.48,76.92,IN,6
VOTR,10.77,78.72,IN,7
VOTP,13.63,79.55,IN,8
VOTK,8.72,78.02,IN,7
VIUD,24.62,73.87,IN,7
VAUD,24.62,73.9,IN,8
VABO,22.33,73.22,IN,8
VIBN,25.45,82.87,IN,7
VEBN,25.45,82.85,IN,7
VOVR,12.92,79.15,IN,7
VOBZ,16.52,80.78,IN,7
VOVZ,17.72,83.22,IN,8
VEZO,27.58,93.83,IN,7
VBRA,20.12,92.87,MM,7
VBPG,17.32,96.5,MM,7
VBBM,24.27,97.2,MM,7
VBCI,14.12,93.37,MM,7
VBTV,14.08,98.22,MM,7
VBHL,24.87,94.92,MM,7
VBPA,16.75,97.67,MM,7
VBKG,21.3,99.62,MM,7
VBKP,19.42,93.53,MM,7
VBLS,22.92,97.75,MM,7
VBRM,21.97,96.08,MM,7
VYMD,21.7,95.98,MM,7
VBML,20.82,95.82,MM,7
VBRN,12.42,98.58,MM,7
VBMS,20.55,99.27,MM,7
VBMM,16.5,97.62,MM,7
VBMK,25.37,97.4,MM,7
VYNT,19.62,96.2,MM,7
VBNU,21.18,94.92,MM,7
VBBS,16.77,94.77,MM,7
VBPR,18.8,95.22,MM,7
VBPT,27.32,97.42,MM,7
VBRR,16.88,96.17,MM,7
